12514,17976,10353,38303,11562,37925,26573,6850,19219,16368,10488,24134,36123
1.6259999999999994,-0.2821399999999998,5.0329999999999995,-0.008999999999999952,0.3249999999999985,-1.7729999999999988,6.161,4.936,-3.5879999999999983,-3.269000000000002,-1.4369999999999998,-2.8499999999999996,-0.14
0.41,1.2349999999999999,4.529000000000002,0.23200000000000054,0.2480000000000033,-1.053000000000001,6.363,5.199000000000002,-2.4050000000000002,-2.5660000000000007,-3.4699999999999998,-0.9339999999999999,-0.18899999999999997
0.7400000000000003,2.5473800000000013,4.817459999999999,2.7550000000000012,2.3139999999999996,-0.602,8.729999999999999,3.060000000000001,-4.551999999999999,-1.255999999999999,-4.157,-4.1,-1.6769999999999998
0.6040000000000001,-0.07200000000000045,2.7470000000000008,-0.8050000000000005,-3.1720000000000006,-2.3109999999999995,7.4810000000000025,4.567,-1.5120000000000018,-2.4540000000000015,-1.093,-1.277,-0.23800000000000002
0.4300000000000004,0.24800000000000005,4.191000000000002,-3.6086999999999994,-2.3137000000000016,-0.22019999999999898,7.159740000000002,6.7433799999999975,-3.0529999999999995,-2.732000000000001,-2.726,-3.742,-1.172
0.29200000000000004,2.1570000000000005,4.785560000000001,0.7439999999999993,-1.5130000000000001,-1.6509999999999987,4.973000000000004,-1.3690000000000002,-1.2429999999999992,-2.234,-2.377,-2.4059999999999997,-1.113
1.24,1.1489999999999994,6.096000000000002,-0.027999999999999886,1.605,-1.0140000000000042,7.098999999999998,0.9825800000000025,-5.037999999999997,-2.141000000000001,-2.747,-2.3850000000000002,-0.452
0.5369000000000005,0.11865999999999943,4.24828,-0.81428,0.6984400000000013,-3.2044400000000004,5.686359999999996,-0.8443799999999988,-0.52814,2.1357399999999997,0.22000000000000003,3.1530000000000005,2.164
1.0419000000000003,0.648739999999999,5.4963999999999995,0.21598000000000003,0.5309999999999999,2.927939999999999,10.212960000000002,3.5852200000000023,2.189859999999998,0.7583399999999998,1.755,4.66,1.3419999999999999
1.2462399999999998,0.30904,3.9691799999999984,-0.8404800000000004,1.042939999999998,0.9988799999999999,10.364379999999995,-1.901620000000001,-0.17714000000000124,-0.23630000000000007,2.8457800000000004,3.80838,2.0780000000000003
