39638,2630,6401,37678,27404,20152,28971,15857,22568,25839,17002,38460,36319,36796,13306,13495,13998,11899,3681,25046,19166,14029
5.658000000000003,-0.7159999999999996,3.9330000000000007,3.7510000000000026,5.103999999999999,2.771,4.997999999999999,2.5490000000000004,0.8060000000000006,1.44514,5.710000000000001,0.8429999999999999,1.639999999999999,0.6859999999999999,-2.3120000000000007,9.928999999999998,4.235000000000001,8.793000000000001,0.41300000000000037,0.14400000000000013,2.161,1.735
7.2010000000000005,-1.4279999999999995,6.230999999999999,7.396000000000002,7.574000000000001,8.295,8.288000000000002,7.560999999999998,1.995,2.050000000000002,6.191999999999999,5.191999999999998,6.3549999999999995,5.803000000000001,0.04600000000000026,4.569,3.6679999999999993,9.100999999999999,4.462999999999999,2.526,2.6279999999999992,2.312
10.821999999999994,0.39299999999999935,7.124999999999997,7.621999999999999,7.997000000000002,7.217999999999999,7.1579999999999995,-0.14999999999999958,5.663,2.406999999999999,3.174000000000001,1.1550000000000002,2.488999999999999,2.212,-6.737999999999999,7.233860000000001,3.2430000000000003,8.748999999999999,-0.26000000000000023,0.3839999999999999,1.199,0.9359999999999999
3.467000000000003,1.1670000000000003,1.2240000000000004,7.808,1.845,3.0669999999999993,4.142,0.2530000000000001,4.271999999999999,0.41400000000000026,6.1770000000000005,1.6809999999999994,2.841,3.19,-1.0419999999999998,5.416,2.6189999999999993,5.0,3.7790000000000004,0.698,0.6659999999999999,-0.679
9.097000000000007,0.8300000000000002,7.438999999999998,9.263,12.316000000000003,5.633,3.0299999999999994,3.733999999999999,4.4079999999999995,5.19,3.7260000000000004,3.0700000000000003,3.8521599999999983,4.271739999999998,-4.785,6.4319999999999995,7.594999999999998,13.568000000000001,2.403,0.5069999999999999,2.628,1.435
1.8640000000000008,1.1790000000000003,-0.30800000000000005,3.2640000000000002,0.97338,2.860000000000001,5.715,2.406000000000001,2.603,3.9379999999999993,1.2240000000000002,-0.3120000000000003,-0.44000000000000006,-1.7819999999999996,-1.9580000000000002,5.971000000000002,0.312,6.461,-0.842,0.259,-0.027000000000000052,-0.268
9.278999999999996,2.9010000000000007,2.0110000000000006,0.729,2.5770000000000004,4.649640000000001,6.463,3.4970000000000003,1.2609999999999997,1.5889999999999995,4.531,-0.7430000000000003,-1.4110000000000005,4.40948,-0.8889999999999997,3.2049999999999996,-2.7139999999999995,6.444,-0.3980000000000001,1.1260000000000001,0.781,1.354
5.775099999999997,1.564899999999999,9.041759999999998,8.079159999999996,9.788240000000005,6.61904,9.347840000000001,6.922339999999999,5.676300000000002,6.597939999999998,4.402999999999998,3.2099999999999977,5.896000000000001,5.376999999999997,-1.2515199999999993,6.081739999999999,2.7107199999999976,14.78992,3.764,1.1219999999999999,5.769,1.1520000000000001
10.380100000000002,1.3159000000000005,7.202759999999998,5.764660000000002,11.103600000000005,7.280520000000002,6.852839999999999,4.353339999999998,6.0352999999999986,4.78326,5.24564,5.6473999999999975,8.640300000000003,7.272999999999998,-3.5705199999999992,12.361739999999998,7.1217200000000025,16.192919999999997,2.8219999999999983,2.111,9.895,1.232
10.158779999999997,3.62688,8.082519999999995,10.306680000000002,11.823139999999999,8.671740000000002,9.375800000000002,8.05604,6.738819999999999,4.945299999999996,6.87258,4.576999999999998,6.938819999999999,5.89802,1.8556200000000005,10.60664,5.9155799999999985,14.987040000000002,5.63332,0.24753999999999987,9.878,1.791
5.663840000000002,1.7727200000000005,8.130900000000004,6.597300000000001,8.601259999999995,5.370819999999999,4.929140000000001,2.0769200000000003,0.30620000000000036,2.9237800000000003,4.917480000000001,1.9172199999999997,7.3848600000000015,4.27508,-1.9540999999999995,6.848719999999998,5.131200000000001,10.547419999999999,0.09797999999999954,0.5259999999999999,4.847999999999999,1.208
7.801100000000003,0.6859000000000003,4.982759999999997,10.860680000000004,12.59624,6.37204,7.523779999999996,1.4333399999999992,5.0912999999999995,3.808319999999999,2.9016399999999996,5.789400000000002,6.775300000000001,7.610999999999998,-1.0255199999999993,13.345740000000001,3.3967199999999993,15.248920000000002,4.379000000000001,1.346,8.317,1.818
8.193099999999998,0.5059,6.198759999999998,7.560159999999997,10.554239999999997,8.429040000000002,5.38384,2.7663399999999982,5.507300000000001,5.56494,4.44964,3.248399999999997,5.2540000000000004,6.7014600000000035,-0.9155200000000001,8.45574,-0.2202799999999996,14.73692,5.0569999999999995,2.776,6.800999999999999,1.895
5.9381,-0.008099999999999885,8.821740000000002,5.615679999999999,10.538560000000004,5.600519999999998,3.269800000000001,4.191340000000001,4.843299999999999,-2.9387,3.4250800000000012,1.8193999999999977,2.5002999999999997,7.438999999999999,-2.5735200000000007,9.421740000000002,1.6047200000000004,16.558919999999997,4.659000000000001,-0.04000000000000009,4.087,1.161
6.482100000000001,-0.7781000000000002,8.499760000000006,9.924680000000004,10.605600000000004,7.518040000000003,8.401840000000004,2.5327400000000013,7.723299999999997,-1.60468,3.9866399999999995,4.285400000000001,3.206300000000001,7.724999999999999,0.6974800000000008,11.861739999999996,0.38871999999999773,11.52192,4.976999999999999,1.7409999999999999,6.889,1.4909999999999999
