4363,17976,1172,7291,32817,26726,24052,15839,5112,3595,12035,27388,3636,7114
-2.0890000000000004,-3.704139999999998,-4.211,-9.060000000000002,-0.03399999999999247,-5.383,7.892999999999996,-0.005999999999999783,-6.656999999999999,0.6960000000000031,1.1209999999999993,3.189999999999999,6.628,1.486
-2.801999999999999,-3.885999999999999,-3.8030000000000004,-8.803000000000003,0.6790000000000008,-5.408000000000003,7.33199999999999,-2.2470000000000008,-9.328000000000003,1.5834200000000016,-0.6129999999999994,1.1660000000000013,5.473999999999999,1.754
-3.0899999999999994,-3.2706199999999983,-2.6954599999999997,-8.164999999999996,-0.146000000000003,-4.718359999999998,9.802000000000001,-0.24400000000000077,-8.145999999999997,2.2089999999999996,3.452,3.2230000000000008,5.827,1.985
-3.3970000000000002,-3.5850000000000004,-2.6939999999999995,-8.660000000000005,0.05800000000000105,-6.465000000000004,8.221999999999998,0.8989999999999996,-8.283999999999999,0.4559999999999984,6.580999999999999,2.5489999999999986,5.3629999999999995,1.227
-2.660639999999998,-3.4991600000000025,-2.465,-9.312,0.9129999999999989,-5.024860000000006,9.365999999999998,-0.02200000000000113,-5.010999999999999,2.563999999999998,5.646999999999999,4.592040000000001,8.714,3.252
-2.2889999999999993,-4.597000000000001,-2.497000000000001,-9.385440000000004,0.8040000000000018,-4.651000000000001,5.741000000000001,-1.2020000000000008,-9.109,-2.1270000000000002,1.0810000000000004,1.1400000000000003,4.686000000000001,1.225
-2.9690000000000003,-3.4300000000000006,-2.5640000000000014,-8.76696,-0.7117999999999972,-7.864000000000001,8.680999999999996,-2.6279999999999992,-11.773000000000001,-3.149999999999999,2.8519999999999994,2.156,2.513,1.01
-3.0972199999999983,-2.7119799999999987,-2.769899999999998,-8.93798,0.5778799999999986,-6.08424,9.6562,-1.5841999999999987,-13.372359999999997,-1.5940000000000005,-2.1656199999999997,-11.592999999999996,-3.034,0.27
-2.0152200000000007,-3.1728799999999957,-2.8058199999999998,-8.709539999999999,-0.6443600000000005,-6.11888,8.386800000000001,-2.476140000000001,-8.17736,-0.46200000000000097,0.39838000000000096,-12.668999999999999,-4.4319999999999995,-0.133
-1.694139999999999,-4.371599999999999,-3.2986600000000004,-8.915040000000001,-0.040319999999999356,-5.590400000000002,9.30098,-2.249479999999999,-5.972880000000004,3.6781799999999976,4.0301,-10.267719999999997,-4.24148,0.037000000000000005
-2.281920000000001,-3.834719999999995,-2.6039399999999966,-8.625300000000001,0.7045600000000013,-4.958159999999995,8.972600000000002,-2.476299999999998,-11.100620000000008,-7.05514,-1.6995,-8.919181,-2.063,0.15
-2.78242,-4.430799999999998,-2.97304,-7.8078,0.20375999999999986,-5.397619999999998,9.730440000000002,-0.4073400000000001,-5.37804,-1.3390000000000009,0.7273800000000001,-13.292000000000002,-1.606,1.03
-3.041779999999999,-3.34298,-2.8762600000000007,-8.984519999999993,-0.37311999999999945,-7.33394,9.2548,-5.657140000000001,-12.751360000000007,-0.501000000000001,-1.5076200000000015,-9.360180000000003,-2.6910000000000003,0.7
-2.6198399999999986,-3.3813999999999975,-3.526760000000001,-8.107659999999994,-0.5430799999999995,-5.837159999999998,5.704439999999999,-0.2670999999999992,-4.852660000000002,2.0682399999999994,-2.6236200000000007,-8.79118,-1.7569999999999997,0.6709999999999999
-1.9557800000000007,-3.9423399999999966,-3.616679999999999,-8.563280000000006,-0.025040000000000645,-5.797359999999997,9.442959999999996,-1.0721399999999994,-8.818960000000002,-4.623759999999997,-0.9956200000000001,-11.088179999999998,-2.011,0.5529999999999999
-2.3962199999999996,-4.15998,-2.35732,-8.675099999999993,-0.7883999999999989,-5.832160000000001,7.776060000000003,-2.6767799999999986,-9.873759999999997,-0.8660000000000015,-2.7056200000000015,-8.203,-4.712,-0.831
