15812,9499,13167,7770,7486,7977,16704,12578,9139,12000,15996,2855,18345,11868,9848,12845,16120,6494,17898,11742,11280,11666,602,17259
-8.392,-15.666999999999998,-10.699999999999998,-15.779499999999999,-20.138,-20.508000000000013,-18.074000000000005,-24.146,-9.577000000000002,-18.695999999999998,1.0530000000000006,-15.118000000000004,-16.464999999999996,6.124000000000001,1.8809999999999987,-8.546,-18.479,-7.851999999999999,-9.355,-12.860000000000003,-6.565999999999999,10.334000000000003,15.359000000000002,-2.17
-8.939999999999998,-15.436999999999996,-10.446999999999996,-16.743166999999996,-20.298633,-22.13676600000001,-18.8048,-23.97769999999998,-9.408000000000001,-18.230034000000003,2.652399999999999,-14.642000000000003,-17.155833,10.120999999999999,2.815,-9.089966999999998,-18.733467,-4.696433,-9.232000000000003,-13.063132999999997,-6.308999999999999,3.753,3.852867,0.098
-8.614899999999999,-15.927,-10.401,-16.456000000000003,-20.432999999999996,-22.419900000000005,-18.918600000000005,-23.812865999999993,-8.955000000000002,-18.086,1.2970000000000006,-13.682799999999997,-17.151999999999997,6.306000000000003,0.4315669999999999,-9.114,-19.721,-5.7416,-8.017000000000001,-13.705,-5.698000000000001,0.6429999999999995,11.09,1.286
-8.638,-15.748999999999999,-10.747,-16.81646600000001,-20.535000000000004,-21.787000000000003,-18.229999999999997,-23.945000000000004,-6.273200000000001,-18.294999999999995,1.163433000000002,-14.756999999999998,-15.945999999999998,6.6370000000000005,-4.999766999999999,-4.754999999999998,-19.43756700000001,-0.8259999999999996,-7.557,-7.5893,-5.633933,-10.067999999999998,1.5379999999999998,-0.22399999999999998
-8.823,-15.884999999999994,-10.429999999999993,-16.746000000000002,-20.269000000000002,-22.136000000000003,-14.765,-23.830000000000002,-9.554999999999998,-18.162999999999997,3.8150000000000026,-15.092000000000004,-12.699,9.599000000000004,0.25700000000000084,-3.888,-19.121999999999996,-4.954,-6.375133,-7.763999999999999,-3.0829999999999997,-2.668,1.7349999999999999,0.034
-9.017000000000001,-15.487999999999998,-10.587999999999994,-16.931666999999997,-20.411000000000005,-21.964833000000002,-18.294999999999987,-23.930000000000014,-8.905999999999999,-18.797900000000002,1.4109999999999994,-14.713000000000003,-16.053999999999995,8.495,1.552,-8.854999999999999,-19.142999999999994,-6.768,-9.311000000000003,-13.89,-2.234000000000001,-2.121,2.91,0.061
-9.054000000000002,-15.855,-10.745999999999993,-16.860000000000007,-20.871000000000002,-22.282200000000007,-18.721999999999994,-24.427767000000003,-9.182500000000001,-18.785,2.0440000000000014,-14.850999999999997,-16.749,8.702,2.364466999999999,-7.188999999999997,-18.06,-6.103,-8.571,-12.775,-3.4319330000000017,8.225999999999999,1.648867,-1.01
-8.940000000000003,-16.020000000000007,-10.390000000000006,-15.901000000000012,-20.91583300000001,-22.15999999999999,-18.706,-24.386,-9.235999999999999,-18.702999999999996,1.3290000000000006,-13.819000000000003,-16.545999999999996,9.198999999999998,3.124467,-8.8,-19.239367000000005,-7.764000000000001,-9.461132999999998,-12.537200000000002,-1.5790000000000008,2.102,6.073,-0.32899999999999996
1.2080000000000013,7.421666999999998,12.759233000000004,11.107000000000008,-2.2009999999999983,13.542000000000007,-0.9159999999999979,10.942999999999993,4.591999999999998,1.8590000000000009,18.595,-2.029000000000001,2.6780000000000004,-8.864,-9.717533000000001,0.6849999999999998,-2.504000000000001,8.056,4.555,2.877,2.265733,-7.451,-5.294999999999999,1.204
-1.141,0.37099999999999866,-9.451999999999995,-5.503000000000003,-6.765833,-10.925,-5.317,-10.469133999999999,-6.227,-8.267999999999997,8.923666999999998,-8.685734000000002,-16.465000000000003,3.3279999999999985,-4.187999999999999,-5.177,-10.6392,-4.124,-4.947199999999998,-11.534999999999998,-0.7993330000000007,-1.6269999999999998,-1.6989999999999994,0.33299999999999996
